time,cc,earfcn,pci,rsrp,pl,cfo,pci_neigh,rsrp_neigh,cfo_neigh,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,distance_km,speed_kmph,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached,proc_rmem,proc_rmem_kB,proc_vmem_kB,sys_mem,sys_load,thread_count,cpu_0,cpu_1,cpu_2,cpu_3
141294,0,368500,1,-0.00016,0,-0.0000039,n/a,n/a,n/a,28,69,1.8,23175680,0,0,0,0,26,3508,1145680,0,0,0,0,0,11,875112,1677556,66,22,18,100,97,95,97
142275,0,368500,1,0.17,0,0.0000058,n/a,n/a,n/a,28,69,1.8,25666626,0,0,0,0,26,516,2023938.875,0,0,0,0,0,11,875112,1677556,66,29,18,100,100,100,96
143271,0,368500,1,0.16,0,-0.00000016,n/a,n/a,n/a,28,69,1.9,25454338,0,0,0,0,28,1092,1394400,0,0,0,0,0,11,875112,1677556,66,28,18,100,98,100,96
144268,0,368500,1,0.19,0,0.0000012,n/a,n/a,n/a,28,69,1.8,25625414,0,0,0,0,26,495,1183238.125,0,0,0,0,0,11,875112,1677556,66,31,18,100,97,97,97
145266,0,368500,1,0.76,0,0.000009,n/a,n/a,n/a,28,69,1.8,25281078,0,0,0,0,26,193,444936.15625,0,0,0,0,0,11,875112,1677556,66,30,18,100,98,100,98
146246,0,368500,1,0.025,0,0.000017,n/a,n/a,n/a,28,69,1.8,25452270,0,0,0,0,26,115,380000,0,0,0,0,0,11,875112,1677556,66,30,18,100,98,94,97
147237,0,368500,1,0.027,0,0.0000051,n/a,n/a,n/a,28,71,1.8,25724706,0,0,0,0,26,263,1174058.875,0,0,0,0,0,11,875112,1677556,66,28,18,100,95,96,96
148236,0,368500,1,0.49,0,0.000014,n/a,n/a,n/a,28,69,1.8,25281078,0,0,0,0,26,280,411461,0,0,0,0,0,11,875112,1677556,66,29,18,100,96,96,97
149228,0,368500,1,0.82,0,-0.0000013,n/a,n/a,n/a,28,71,1.8,10838564,0,0,0,0,26,51,266953.84375,0,0,0,0,0,11,875112,1677556,66,22,18,100,96,95,94
150223,0,368500,1,0.16,0,0.0000046,n/a,n/a,n/a,28,69,1.9,25507692,0,0,0,0,26,280,325426.5625,0,0,0,0,0,11,875112,1677556,66,30,18,100,91,97,97
151221,0,368500,1,0.25,0,0.0000067,n/a,n/a,n/a,28,69,1.8,25642420,0,0,0,0,26,112,320605.03125,0,0,0,0,0,11,875112,1677556,66,25,18,99,99,95,99
152221,0,368500,1,0.21,0,0.0000033,n/a,n/a,n/a,28,60,1.9,25178962,0,0,0,0,26,224,802857.125,0,0,0,0,0,11,875112,1677556,66,32,18,100,96,94,100
153212,0,368500,1,0.37,0,0.0000045,n/a,n/a,n/a,28,69,1.8,25748764,0,0,0,0,26,56,418931.3125,0,0,0,0,0,11,875112,1677556,66,28,18,100,96,97,92
154218,0,368500,1,0.027,0,0.00000029,n/a,n/a,n/a,28,69,1.8,25536934,0,0,0,0,27,240,432175.1875,0,0,0,0,0,11,875112,1677556,66,29,18,100,99,95,92
155194,0,368500,1,0.25,0,0.000017,n/a,n/a,n/a,28,69,1.9,25417090,0,0,0,0,26,115,398981.8125,0,0,0,0,0,11,875112,1677556,66,24,18,98,98,91,92
156195,0,368500,1,0.38,0,0.0000016,n/a,n/a,n/a,28,69,1.8,25215944,0,0,0,0,26,224,379586.21875,0,0,0,0,0,11,875112,1677556,66,30,18,100,96,99,94
157188,0,368500,1,0.77,0,0.000024,n/a,n/a,n/a,28,69,1.8,25666626,0,0,0,0,26,224,1066259.5,0,0,0,0,0,11,875112,1677556,66,28,18,100,96,96,94
158187,0,368500,1,0.094,0,0.0000033,n/a,n/a,n/a,28,69,1.9,25625504,0,0,0,0,25,134,336957.25,0,0,0,0,0,11,875112,1677556,66,26,18,100,95,94,93
159161,0,368500,1,0.32,0,0.0000068,n/a,n/a,n/a,27,69,1.7,9967447,0,0,0,0,26,227,261861.75,0,0,0,0,0,11,875112,1677556,66,22,18,100,97,96,95
160160,0,368500,1,0.28,0,0.0000038,n/a,n/a,n/a,28,69,1.8,22558560,0,0,0,0,26,209,381493.34375,0,0,0,0,0,11,875112,1677556,66,28,18,100,96,99,93
161153,0,368500,1,0.36,0,0.000012,n/a,n/a,n/a,28,69,1.8,25644834,0,0,0,0,25,112,370417.28125,0,0,0,0,0,11,875112,1677556,66,30,18,100,96,95,93
162125,0,368500,1,0.38,0,0.000015,n/a,n/a,n/a,28,69,1.8,25421396,0,0,0,0,27,112,409860.46875,0,0,0,0,0,11,875112,1677556,66,26,18,100,93,92,91
163097,0,368500,1,0.085,0,0.000013,n/a,n/a,n/a,28,69,1.9,25487696,0,0,0,0,26,56,420666.65625,0,0,0,0,0,11,875112,1677556,66,28,18,100,91,96,92
164060,0,368500,1,0.61,0,0.0000074,n/a,n/a,n/a,28,69,1.8,25147054,0,0,0,0,26,237,395054.53125,0,0,0,0,0,11,875112,1677556,66,23,18,97,97,90,92
165047,0,368500,1,0.24,0,0.000015,n/a,n/a,n/a,28,69,1.9,25675702,0,0,0,0,25,487,403768.59375,0,0,0,0,0,11,875112,1677556,66,27,18,94,100,95,93
166034,0,368500,1,0.4,0,0.000017,n/a,n/a,n/a,28,69,1.8,25625356,0,0,0,0,26,112,458711.875,0,0,0,0,0,11,875112,1677556,66,26,18,88,100,94,89
167011,0,368500,1,0.31,0,-0.0000017,n/a,n/a,n/a,28,69,1.9,25382656,0,0,0,0,26,224,360896,0,0,0,0,0,11,875112,1677556,66,27,18,98,96,90,92
168009,0,368500,1,-0.14,0,-0.00000093,n/a,n/a,n/a,28,69,1.8,25280192,0,0,0,0,26,56,397504,0,0,0,0,0,11,875112,1677556,66,27,18,96,95,95,100
168960,0,368500,1,-0.00015,0,-0.00000017,n/a,n/a,n/a,28,69,1.9,25839462,0,0,0,0,26,0,426769.21875,0,0,0,0,0,11,875112,1677556,66,23,18,98,91,89,97
169958,0,368500,1,1.4,0,0.000011,n/a,n/a,n/a,28,69,1.7,9861691,0,0,0,0,26,0,293484.53125,0,0,0,0,0,11,875112,1677556,66,22,18,98,92,89,99
170948,0,368500,1,0.13,0,-0.0000016,n/a,n/a,n/a,28,69,1.9,25152434,0,0,0,0,27,168,452155.03125,0,0,0,0,0,11,875112,1677556,66,29,18,100,97,94,96
171908,0,368500,1,0.74,0,0.0000025,n/a,n/a,n/a,28,69,1.8,25686770,0,0,0,0,26,56,402965.03125,0,0,0,0,0,11,875112,1677556,66,29,18,100,93,94,95
172899,0,368500,1,0.29,0,-0.000000062,n/a,n/a,n/a,28,69,1.9,25504000,0,0,0,0,26,171,376240.59375,0,0,0,0,0,11,875112,1677556,66,28,18,100,88,92,97
173897,0,368500,1,0.51,0,0.000011,n/a,n/a,n/a,28,72,1.8,25346166,0,0,0,0,26,83,417563.90625,0,0,0,0,0,11,875112,1677556,66,27,18,98,87,86,97
174895,0,368500,1,0.26,0,0.0000021,n/a,n/a,n/a,28,72,1.8,25354884,0,0,0,0,25,156,386325.59375,0,0,0,0,0,11,875112,1677556,66,34,18,98,100,99,100
175893,0,368500,1,0.025,0,0.0000078,n/a,n/a,n/a,28,71,1.9,25295194,0,0,0,0,26,303,375355.71875,0,0,0,0,0,11,875112,1677556,66,30,18,95,96,95,94
176892,0,368500,1,-0.2,0,0.0000039,n/a,n/a,n/a,28,69,1.8,25885212,0,0,0,0,26,104,439486.25,0,0,0,0,0,11,875112,1677556,66,24,18,96,91,100,92
177878,0,368500,1,0.64,0,0.0000091,n/a,n/a,n/a,28,69,1.8,25345246,0,0,0,0,26,442,431064.9375,0,0,0,0,0,11,875112,1677556,66,32,18,97,98,99,99
178864,0,368500,1,0.35,0,0.000011,n/a,n/a,n/a,28,69,1.8,25438432,0,0,0,0,26,56,515189.1875,0,0,0,0,0,11,875112,1677556,66,29,18,97,97,94,99
179852,0,368500,1,-0.12,0,0.000016,n/a,n/a,n/a,28,69,1.9,25847240,0,0,0,0,25,56,351240.875,0,0,0,0,0,11,875112,1677556,66,29,18,96,94,98,97
180842,0,368500,1,1.3,0,0.000011,n/a,n/a,n/a,27,69,1.7,8526008,0,0,0,0,26,1145,358309.4375,0,0,0,0,0,11,875112,1677556,66,24,18,98,90,100,96
181839,0,368500,1,0.15,0,-0.00000069,n/a,n/a,n/a,28,69,1.9,25275522,0,0,0,0,26,95,711403,0,0,0,0,0,11,875112,1677556,66,29,18,96,95,95,93
182831,0,368500,1,0.92,0,0.0000065,n/a,n/a,n/a,28,69,1.8,25593644,0,0,0,0,26,115,497271.03125,0,0,0,0,0,11,875112,1677556,66,24,18,93,99,89,94
183830,0,368500,1,0.24,0,0.000011,n/a,n/a,n/a,28,72,1.9,25364322,0,0,0,0,27,124,928451.625,0,0,0,0,0,11,875112,1677556,66,27,18,98,95,94,100
184816,0,368500,1,-0.1,0,0.00001,n/a,n/a,n/a,28,69,1.8,25723726,0,0,0,0,26,339,687178.0625,0,0,0,0,0,11,875112,1677556,66,30,18,97,99,93,98
185790,0,368500,1,0.52,0,0.000014,n/a,n/a,n/a,28,69,1.8,24469610,0,0,0,0,26,224,625142.875,0,0,0,0,0,11,875112,1677556,66,30,18,98,98,94,100
186787,0,368500,1,-0.038,0,-0.00000046,n/a,n/a,n/a,28,69,1.8,25537808,0,0,0,0,26,168,437369.875,0,0,0,0,0,11,875112,1677556,67,31,18,97,95,97,100
187781,0,368500,1,0.28,0,0.0000022,n/a,n/a,n/a,28,69,1.8,25587520,0,0,0,0,26,65,429056,0,0,0,0,0,11,875112,1677556,66,27,18,97,94,96,100
188782,0,368500,1,0.64,0,0.000017,n/a,n/a,n/a,28,71,1.8,25536412,0,0,0,0,26,311,386235.28125,0,0,0,0,0,11,875112,1677556,66,29,18,98,98,98,98
189773,0,368500,1,0.54,0,0.000016,n/a,n/a,n/a,28,69,1.8,25223424,0,0,0,0,26,0,945408,0,0,0,0,0,11,875112,1677556,66,27,18,100,98,96,98
190770,0,368500,1,0.5,0,0.0000068,n/a,n/a,n/a,28,72,1.7,11584914,0,0,0,0,27,3040,598106.125,0,0,0,0,0,11,875112,1677556,66,28,18,99,98,98,94
191755,0,368500,1,0.4,0,0.0000066,n/a,n/a,n/a,28,69,1.8,24598308,0,0,0,0,27,0,2266666.75,0,0,0,0,0,11,875112,1677556,66,26,18,97,100,98,98
192749,0,368500,1,-0.042,0,-0.000000073,n/a,n/a,n/a,28,72,1.8,25473204,0,0,0,0,27,56,810887.1875,0,0,0,0,0,11,875112,1677556,66,28,18,92,100,94,96
193709,0,368500,1,0.014,0,0.000014,n/a,n/a,n/a,28,69,1.9,24646230,0,0,0,0,27,3017,1385038.125,0,0,0,0,0,11,875112,1677556,67,27,18,95,91,92,98
194707,0,368500,1,0.41,0,0.0000057,n/a,n/a,n/a,28,69,1.8,21761270,0,0,0,0,27,56,1584000,0,0,0,0,0,11,875112,1677556,67,24,18,97,96,95,100
195706,0,368500,1,0.77,0,0.000018,n/a,n/a,n/a,28,69,1.8,21849446,0,0,0,0,26,56,645729.0625,0,0,0,0,0,11,875112,1677556,67,29,18,97,94,98,100
196692,0,368500,1,0.31,0,0.0000052,n/a,n/a,n/a,28,69,1.8,25438584,0,0,0,0,26,387,653353.875,0,0,0,0,0,11,875112,1677556,67,28,18,97,94,95,100
197688,0,368500,1,0.15,0,0.000013,n/a,n/a,n/a,28,69,1.8,25611506,0,0,0,0,26,0,463945.21875,0,0,0,0,0,11,875112,1677556,67,30,18,97,96,91,100
198685,0,368500,1,0.026,0,0.0000027,n/a,n/a,n/a,28,69,1.9,25460604,0,0,0,0,26,115,358446.03125,0,0,0,0,0,11,875112,1677556,67,28,18,97,93,96,100
199665,0,368500,1,-0.14,0,0.0000088,n/a,n/a,n/a,28,69,1.8,25484064,0,0,0,0,26,90,462064.53125,0,0,0,0,0,11,875112,1677556,67,27,18,94,100,98,99
200633,0,368500,1,0.26,0,0.000016,n/a,n/a,n/a,28,69,1.8,25213664,0,0,0,0,27,464,473699.125,0,0,0,0,0,11,875112,1677556,67,25,18,93,97,100,95
201623,0,368500,1,0.45,0,0.0000081,n/a,n/a,n/a,28,69,1.7,12049419,0,0,0,0,26,168,427569.90625,0,0,0,0,0,11,875112,1677556,67,22,18,98,100,98,100
202621,0,368500,1,0.09,0,-0.0000021,n/a,n/a,n/a,28,69,1.8,22430410,0,0,0,0,27,159,573095.875,0,0,0,0,0,11,875112,1677556,67,29,18,96,99,93,100
203613,0,368500,1,1.2,0,0.000022,n/a,n/a,n/a,28,69,1.8,24731366,0,0,0,0,27,336,426222.21875,0,0,0,0,0,11,875112,1677556,67,26,18,95,98,99,100
204611,0,368500,1,0.28,0,0.0000051,n/a,n/a,n/a,28,67,1.9,25597334,0,0,0,0,27,1613,621833.3125,0,0,0,0,0,11,875112,1677556,67,30,18,89,97,93,100
205594,0,368500,1,-0.14,0,0.0000054,n/a,n/a,n/a,28,72,1.8,25484064,0,0,0,0,27,489,1819419.375,0,0,0,0,0,11,875112,1677556,67,28,18,94,90,99,98
206582,0,368500,1,0.23,0,0.0000074,n/a,n/a,n/a,28,69,1.9,25520712,0,0,0,0,27,3375,1508977.75,0,0,0,0,0,11,875112,1677556,67,29,18,97,97,97,98
207561,0,368500,1,0.51,0,0.0000089,n/a,n/a,n/a,28,69,1.8,25401818,0,0,0,0,27,113,1267116.875,0,0,0,0,0,11,875112,1677556,68,31,18,96,100,99,97
208512,0,368500,1,0.014,0,0.0000072,n/a,n/a,n/a,28,69,1.9,25504000,0,0,0,0,26,882,1074526.375,0,0,0,0,0,11,875112,1677556,68,27,18,100,98,98,96
209511,0,368500,1,0.41,0,0.000013,n/a,n/a,n/a,28,69,1.8,25438432,0,0,0,0,27,298,858162.1875,0,0,0,0,0,11,875112,1677556,68,31,18,95,98,100,97
210509,0,368500,1,-0.34,0,0.0000097,n/a,n/a,n/a,28,69,1.8,25337528,0,0,0,0,26,0,1166831.5,0,0,0,0,0,11,875112,1677556,69,21,18,97,94,90,97
211506,0,368500,1,0.16,0,-0.0000011,n/a,n/a,n/a,28,72,1.8,25711164,0,0,0,0,27,0,1222806,0,0,0,0,0,11,875112,1677556,69,29,18,99,99,90,97
212500,0,368500,1,0.43,0,-0.0000051,n/a,n/a,n/a,28,inf,1.7,16550606,0,0,0,0,27,136,1305548.375,0,0,0,0,0,11,875112,1677556,69,24,18,100,100,97,95
213489,0,368500,1,0.67,0,-0.00000093,n/a,n/a,n/a,28,69,1.8,25413000,0,0,0,0,26,56,1273066.625,0,0,0,0,0,11,875112,1677556,69,26,18,100,97,100,99
214489,0,368500,1,0.66,0,0.0000015,n/a,n/a,n/a,28,69,1.8,25666626,0,0,0,0,26,537,1128916,0,0,0,0,0,11,875112,1677556,68,28,18,98,97,100,100
215490,0,368500,1,0.091,0,0.0000058,n/a,n/a,n/a,28,69,1.8,25258212,0,0,0,0,26,216,1078439,0,0,0,0,0,11,875112,1677556,69,27,18,98,96,97,96
216486,0,368500,1,0.23,0,0.000015,n/a,n/a,n/a,28,69,1.8,25429856,0,0,0,0,26,66,640115.9375,0,0,0,0,0,11,875112,1677556,68,30,18,100,97,99,99
217473,0,368500,1,0.3,0,0.000012,n/a,n/a,n/a,28,69,1.8,25520712,0,0,0,0,26,368,455762.96875,0,0,0,0,0,11,875112,1677556,69,28,18,99,96,98,95
218469,0,368500,1,0.31,0,-0.0000013,n/a,n/a,n/a,28,69,1.8,25587520,0,0,0,0,26,232,403520,0,0,0,0,0,11,875112,1677556,69,28,18,98,98,98,96
219401,0,368500,1,0.16,0,0.0000057,n/a,n/a,n/a,28,69,1.8,23378440,0,0,0,0,26,163,398354.625,0,0,0,0,0,11,875112,1677556,69,28,18,100,100,96,96
220361,0,368500,1,0.4,0,0.000012,n/a,n/a,n/a,27,69,1.6,13992355,0,0,0,0,26,227,342541.875,0,0,0,0,0,11,875112,1677556,69,26,18,99,99,97,100
221355,0,368500,1,0.36,0,0.0000079,n/a,n/a,n/a,28,69,1.8,25630260,0,0,0,0,26,0,412985.5,0,0,0,0,0,11,875112,1677556,69,29,18,99,100,96,100
222344,0,368500,1,0.51,0,0.0000038,n/a,n/a,n/a,28,69,1.8,25438786,0,0,0,0,26,0,578714.3125,0,0,0,0,0,11,875112,1677556,66,26,18,98,99,97,100
223340,0,368500,1,0.15,0,0.0000087,n/a,n/a,n/a,28,60,1.9,25376962,0,0,0,0,27,367,943879.6875,0,0,0,0,0,11,875112,1677556,66,29,18,100,98,98,100
224346,0,368500,1,1,0,0.0000068,n/a,n/a,n/a,28,69,1.8,25485056,0,0,0,0,27,961,667072,0,0,0,0,0,11,875112,1677556,66,26,18,95,96,90,100
225335,0,368500,1,0.16,0,0.0000093,n/a,n/a,n/a,28,72,1.9,25667076,0,0,0,0,27,379,793169.25,0,0,0,0,0,11,875112,1677556,66,28,18,92,97,98,99
226315,0,368500,1,0.42,0,0.0000068,n/a,n/a,n/a,28,69,1.8,22239136,0,0,0,0,27,184,806054.0625,0,0,0,0,0,11,875112,1677556,66,28,18,95,95,99,94
227312,0,368500,1,0.013,0,0.0000042,n/a,n/a,n/a,28,69,1.9,25164088,0,0,0,0,26,81,625226.25,0,0,0,0,0,11,875112,1677556,66,29,18,100,94,87,98
228298,0,368500,1,0.76,0,0.0000094,n/a,n/a,n/a,28,69,1.8,25477220,0,0,0,0,26,0,593531.9375,0,0,0,0,0,11,875112,1677556,66,29,18,100,96,94,97
229291,0,368500,1,0.56,0,0.0000095,n/a,n/a,n/a,28,69,1.8,24561788,0,0,0,0,26,232,455910.625,0,0,0,0,0,11,875112,1677556,66,34,18,100,94,96,96
230290,0,368500,1,0.66,0,0.000011,n/a,n/a,n/a,28,69,1.8,25659200,0,0,0,0,27,3,1484514.25,0,0,0,0,0,11,875112,1677556,66,30,18,100,93,89,97
231261,0,368500,1,0.74,0,0.00000026,n/a,n/a,n/a,28,69,1.8,25468928,0,0,0,0,26,0,666172.1875,0,0,0,0,0,11,875112,1677556,66,31,18,100,95,96,100
232260,0,368500,1,0.25,0,0.000018,n/a,n/a,n/a,28,69,1.9,25540276,0,0,0,0,27,177,695862.0625,0,0,0,0,0,11,875112,1677556,66,36,18,100,96,97,98
233263,0,368500,1,0.28,0,0.000015,n/a,n/a,n/a,28,72,1.9,25437278,0,0,0,0,27,0,1136163.25,0,0,0,0,0,11,875112,1677556,66,31,18,100,98,94,98
234255,0,368500,1,0.09,0,-0.0000018,n/a,n/a,n/a,28,69,1.9,25500580,0,0,0,0,26,412,888258.0625,0,0,0,0,0,11,875112,1677556,66,27,18,97,99,89,97
235254,0,368500,1,0.43,0,0.000032,n/a,n/a,n/a,28,69,1.9,25161408,0,0,0,0,26,414,635968,0,0,0,0,0,11,875112,1677556,66,27,18,98,88,96,92
236248,0,368500,1,0.76,0,0.000015,n/a,n/a,n/a,28,69,1.8,25695880,0,0,0,0,26,187,873731.3125,0,0,0,0,0,11,875112,1677556,66,29,18,100,94,96,93
237244,0,368500,1,0.7,0,0.0000092,n/a,n/a,n/a,28,69,1.6,10177112,0,0,0,0,26,590,1507243.25,0,0,0,0,0,11,875112,1677556,66,27,18,95,100,96,98
238237,0,368500,1,0.31,0,0.000003,n/a,n/a,n/a,28,69,1.8,24946806,0,0,0,0,26,190,1230746.25,0,0,0,0,0,11,875112,1677556,67,28,18,97,95,85,96
239231,0,368500,1,0.27,0,0.00001,n/a,n/a,n/a,28,69,1.9,25813552,0,0,0,0,26,121,630258.5,0,0,0,0,0,11,875112,1677556,66,29,18,88,94,91,96
240227,0,368500,1,0.34,0,0.000013,n/a,n/a,n/a,28,69,1.8,25345246,0,0,0,0,26,65,395064.9375,0,0,0,0,0,11,875112,1677556,66,31,18,93,91,86,99
241214,0,368500,1,0.092,0,0.000018,n/a,n/a,n/a,28,69,1.9,25424088,0,0,0,0,25,244,380861.875,0,0,0,0,0,11,875112,1677556,66,35,18,95,100,91,100
242197,0,368500,1,0.15,0,0.00000019,n/a,n/a,n/a,28,69,1.8,25698698,0,0,0,0,26,224,421988.5625,0,0,0,0,0,11,875112,1677556,66,34,18,92,100,94,100
243195,0,368500,1,0.27,0,0.0000078,n/a,n/a,n/a,28,69,1.9,25428416,0,0,0,0,26,0,447948.0625,0,0,0,0,0,11,875112,1677556,66,30,18,96,100,97,95
244200,0,368500,1,0.8,0,0.0000077,n/a,n/a,n/a,28,69,1.8,25527272,0,0,0,0,26,112,471806.0625,0,0,0,0,0,11,875112,1677556,66,32,18,98,86,95,100
245192,0,368500,1,0.2,0,-0.0000019,n/a,n/a,n/a,28,69,1.8,25463856,0,0,0,0,26,215,395161.6875,0,0,0,0,0,11,875112,1677556,66,33,18,100,92,96,100
246175,0,368500,1,0.15,0,-0.0000044,n/a,n/a,n/a,28,69,1.8,25328050,0,0,0,0,26,112,525167.6875,0,0,0,0,0,11,875112,1677556,67,32,18,100,88,95,100
247156,0,368500,1,0.096,0,0.0000034,n/a,n/a,n/a,28,69,1.8,23171916,0,0,0,0,26,714,682573.4375,0,0,0,0,0,11,875112,1677556,67,28,18,100,95,93,99
248105,0,368500,1,0.77,0,0.000015,n/a,n/a,n/a,28,69,1.8,15619449,0,0,0,0,27,0,587401.1875,0,0,0,0,0,11,875112,1677556,66,24,18,97,96,90,98
249093,0,368500,1,0.14,0,0.0000092,n/a,n/a,n/a,28,69,1.9,25565282,0,0,0,0,26,322,905641,0,0,0,0,0,11,875112,1677556,67,31,18,96,99,100,99
250088,0,368500,1,0.51,0,0.0000099,n/a,n/a,n/a,28,69,1.8,25326022,0,0,0,0,26,168,403955.0625,0,0,0,0,0,11,875112,1677556,67,35,18,97,100,100,92
251078,0,368500,1,0.4,0,0.000015,n/a,n/a,n/a,28,71,1.8,25665642,0,0,0,0,26,59,468980.125,0,0,0,0,0,11,875112,1677556,67,30,18,97,97,100,97
252065,0,368500,1,0.36,0,0.000012,n/a,n/a,n/a,28,69,1.9,25339858,0,0,0,0,26,0,380988.25,0,0,0,0,0,11,875112,1677556,67,33,18,96,99,86,100
253062,0,368500,1,0.44,0,0.0000029,n/a,n/a,n/a,28,69,1.8,25569792,0,0,0,0,26,56,426865.65625,0,0,0,0,0,11,875112,1677556,67,28,18,96,99,96,100
254055,0,368500,1,0.31,0,0.000012,n/a,n/a,n/a,28,69,1.8,25368184,0,0,0,0,27,168,458265.90625,0,0,0,0,0,11,875112,1677556,67,34,18,98,98,95,100
255017,0,368500,1,0.083,0,0.000019,n/a,n/a,n/a,28,69,1.9,25634256,0,0,0,0,26,302,594256.4375,0,0,0,0,0,11,875112,1677556,67,31,18,96,94,93,100
256011,0,368500,1,0.73,0,0.000018,n/a,n/a,n/a,28,69,1.8,25511532,0,0,0,0,26,56,480727.28125,0,0,0,0,0,11,875112,1677556,67,31,18,95,95,96,100
256990,0,368500,1,0.39,0,0.0000084,n/a,n/a,n/a,28,69,1.8,25508252,0,0,0,0,26,125,405094.75,0,0,0,0,0,11,875112,1677556,67,37,18,99,97,97,99
257968,0,368500,1,0.82,0,-0.0000037,n/a,n/a,n/a,28,inf,1.7,8935360,0,0,0,0,26,0,264000,0,0,0,0,0,11,875112,1677556,67,27,18,100,98,93,96
258968,0,368500,1,0.44,0,0.0000024,n/a,n/a,n/a,28,69,1.8,22913704,0,0,0,0,26,115,369798.8125,0,0,0,0,0,11,875112,1677556,67,32,18,100,96,98,96
259920,0,368500,1,0.17,0,0.000013,n/a,n/a,n/a,28,69,1.8,25390984,0,0,0,0,26,485,535593.25,0,0,0,0,0,11,875112,1677556,67,25,18,99,93,95,99
260918,0,368500,1,0.23,0,0.00001,n/a,n/a,n/a,28,69,1.9,25315852,0,0,0,0,27,286,1134933.375,0,0,0,0,0,11,875112,1677556,67,28,18,96,99,91,98
261893,0,368500,1,0.33,0,0.00001,n/a,n/a,n/a,28,69,1.8,25633924,0,0,0,0,26,533,581974.6875,0,0,0,0,0,11,875112,1677556,67,33,18,100,97,95,100
262873,0,368500,1,0.21,0,0.000001,n/a,n/a,n/a,28,69,1.9,25452270,0,0,0,0,26,115,489567.5625,0,0,0,0,0,11,875112,1677556,67,30,18,99,95,94,99
263873,0,368500,1,0.24,0,0.000016,n/a,n/a,n/a,28,69,1.8,25110992,0,0,0,0,26,368,928177.75,0,0,0,0,0,11,875112,1677556,67,28,18,95,100,87,97
264861,0,368500,1,0.14,0,0.00002,n/a,n/a,n/a,28,67,1.9,25763000,0,0,0,0,27,258,584684.1875,0,0,0,0,0,11,875112,1677556,67,32,18,96,97,100,97
265859,0,368500,1,0.84,0,0.00001,n/a,n/a,n/a,28,69,1.8,25316758,0,0,0,0,27,3191,526169.9375,0,0,0,0,0,11,875112,1677556,67,33,18,97,99,100,97
266798,0,368500,1,0.091,0,0.000012,n/a,n/a,n/a,28,69,1.9,25673362,0,0,0,0,26,178,953248.25,0,0,0,0,0,11,875112,1677556,67,31,18,97,100,100,97
267745,0,368500,1,0.16,0,-0.00000066,n/a,n/a,n/a,28,69,1.9,25673362,0,0,0,0,26,276,424567.375,0,0,0,0,0,11,875112,1677556,67,28,18,100,95,99,96
268743,0,368500,1,0.37,0,-0.00000077,n/a,n/a,n/a,28,69,1.7,16430337,0,0,0,0,26,0,328792.09375,0,0,0,0,0,11,875112,1677556,67,29,18,98,100,95,98
269741,0,368500,1,0.48,0,0.0000054,n/a,n/a,n/a,28,69,1.8,25034958,0,0,0,0,25,531,397479.4375,0,0,0,0,0,11,875112,1677556,67,29,18,95,95,96,100
270743,0,368500,1,0.086,0,0.0000093,n/a,n/a,n/a,28,72,1.9,25343530,0,0,0,0,26,112,756915.0625,0,0,0,0,0,11,875112,1677556,67,31,18,97,98,92,100
271737,0,368500,1,0.22,0,0.0000047,n/a,n/a,n/a,28,69,1.9,25856742,0,0,0,0,26,0,1139714.25,0,0,0,0,0,11,875112,1677556,67,29,18,96,96,93,100
272735,0,368500,1,0.36,0,0.000013,n/a,n/a,n/a,28,69,1.8,25461658,0,0,0,0,27,3,529085.6875,0,0,0,0,0,11,875112,1677556,67,29,18,95,94,100,100
273734,0,368500,1,0.41,0,0.0000035,n/a,n/a,n/a,28,72,1.9,25455818,0,0,0,0,26,648,556434.3125,0,0,0,0,0,11,875112,1677556,67,35,18,97,98,98,100
274702,0,368500,1,0.15,0,0.0000096,n/a,n/a,n/a,28,69,1.8,25516208,0,0,0,0,26,263,686196.5625,0,0,0,0,0,11,875112,1677556,67,34,18,100,97,96,96
275687,0,368500,1,0.15,0,0.000011,n/a,n/a,n/a,28,72,1.9,25537324,0,0,0,0,26,958,1046400,0,0,0,0,0,11,875112,1677556,67,29,18,100,96,96,95
276682,0,368500,1,0.42,0,0.0000099,n/a,n/a,n/a,28,69,1.8,25400470,0,0,0,0,26,590,530405.25,0,0,0,0,0,11,875112,1677556,67,32,18,100,97,94,96
277679,0,368500,1,0.66,0,0.0000019,n/a,n/a,n/a,28,69,1.8,25280662,0,0,0,0,26,56,1045774.4375,0,0,0,0,0,11,875112,1677556,67,28,18,99,97,96,95
278654,0,368500,1,-0.00017,0,0.0000098,n/a,n/a,n/a,28,69,1.9,25575664,0,0,0,0,27,56,3295158,0,0,0,0,0,11,875112,1677556,67,22,18,98,97,94,93
279653,0,368500,1,0.38,0,0.000018,n/a,n/a,n/a,28,69,1.7,11838747,0,0,0,0,26,59,503299.53125,0,0,0,0,0,11,875112,1677556,66,25,18,96,93,93,98
280640,0,368500,1,0.25,0,0.000001,n/a,n/a,n/a,28,69,1.8,23733334,0,0,0,0,26,171,924350.875,0,0,0,0,0,11,875112,1677556,66,32,18,98,100,99,98
281633,0,368500,1,0.49,0,-0.0000005,n/a,n/a,n/a,28,69,1.8,25264114,0,0,0,0,26,168,430457.15625,0,0,0,0,0,11,875112,1677556,67,28,18,99,99,99,91
